CustomerID,Churn,Tenure,Gender,HourSpendOnApp,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_encoded,MaritalStatus_encoded
50301,0,23.0,Male,2.0,3,Divorced,1,0,1.0,15.0,7.0,270.46,1,0
50302,0,3.0,Female,2.0,2,Single,1,0,5.0,6.0,7.0,125.64,0,2
50303,0,30.0,Female,3.0,5,Divorced,5,0,13.0,13.0,11.0,202.66,0,0
50304,0,20.0,Female,3.0,2,Married,6,0,0.0,1.0,4.0,150.7,0,1
50305,0,19.0,Male,2.0,3,Divorced,7,0,1.0,1.0,1.0,278.61,1,0
50306,0,8.0,Male,2.0,3,Single,1,0,2.0,4.0,3.0,142.3,1,2
50307,0,27.0,Female,2.0,3,Single,8,0,1.0,1.0,0.0,137.8,0,2
50308,0,7.0,Male,3.0,3,Married,4,0,5.0,5.0,7.0,127.68,1,1
50309,0,19.0,Female,3.0,2,Divorced,3,1,1.0,1.0,2.0,190.71,0,0
50310,0,4.0,Male,2.0,4,Married,2,0,1.0,1.0,8.0,206.48,1,1
50311,1,0.0,Male,2.0,3,Divorced,8,1,0.0,2.0,7.0,236.1,1,0
50312,1,0.0,Male,2.0,2,Married,8,0,0.0,1.0,3.0,134.08,1,1
50313,0,3.0,Male,3.0,4,Single,1,0,1.0,1.0,2.0,129.83,1,2
50314,0,8.0,Male,3.0,3,Divorced,5,1,0.0,1.0,0.0,176.32,1,0
50315,1,0.0,Male,3.0,3,Divorced,4,0,1.0,1.0,0.0,198.24,1,0
50316,1,0.0,Female,2.0,5,Married,10,1,1.0,1.0,2.0,199.5,0,1
50317,0,9.0,Male,3.0,3,Divorced,5,0,2.0,2.0,0.0,120.93,1,0
50318,0,9.0,Male,2.0,2,Single,2,0,1.0,9.0,7.0,199.8,1,2
50319,1,0.0,Male,2.0,3,Single,6,0,1.0,1.0,2.0,138.94,1,2
50320,0,21.0,Female,2.0,2,Divorced,3,0,4.0,6.0,7.0,140.51,0,0
50321,0,28.0,Female,2.0,4,Single,4,0,1.0,7.0,7.0,268.35,0,2
50322,0,14.0,Male,2.0,2,Single,8,0,0.0,1.0,10.0,162.3,1,2
50323,0,8.0,Male,2.0,3,Divorced,10,0,3.0,6.0,9.0,147.17,1,0
50324,0,13.0,Female,3.0,3,Single,8,0,4.0,2.0,13.0,232.37,0,2
50325,0,12.0,Female,2.0,3,Divorced,2,0,0.0,1.0,7.0,137.55,0,0
50326,0,4.0,Male,3.0,2,Single,5,1,1.0,1.0,5.0,165.82,1,2
50327,0,15.0,Male,2.0,5,Divorced,2,1,4.0,5.0,8.0,174.06,1,0
50328,0,18.0,Male,3.0,4,Divorced,1,0,3.0,3.0,7.0,148.05,1,0
50329,1,0.0,Female,3.0,3,Married,1,1,0.0,1.0,0.0,127.41,0,1
50330,0,2.0,Male,2.0,2,Married,5,0,0.0,1.0,2.0,142.62,1,1
50331,0,6.0,Female,3.0,3,Married,5,0,1.0,1.0,5.0,261.84,0,1
50332,0,0.0,Male,2.0,2,Married,10,0,1.0,1.0,3.0,215.57,1,1
50333,1,9.0,Male,3.0,4,Single,2,1,1.0,1.0,0.0,118.78,1,2
50334,0,13.0,Male,2.0,5,Married,4,0,1.0,1.0,3.0,209.32,1,1
50335,0,14.0,Female,3.0,3,Single,3,1,0.0,1.0,7.0,168.11,0,2
50336,0,0.0,Male,2.0,3,Married,6,0,1.0,1.0,0.0,143.06,1,1
50337,0,8.0,Female,3.0,3,Single,2,0,0.0,1.0,3.0,148.59,0,2
50338,0,7.0,Male,3.0,2,Single,2,0,5.0,5.0,7.0,153.37,1,2
50339,1,0.0,Male,3.0,2,Single,2,1,1.0,1.0,0.0,123.4,1,2
50340,0,10.0,Female,2.0,2,Single,5,0,1.0,1.0,2.0,174.91,0,2
50341,0,19.0,Female,2.0,3,Divorced,6,0,1.0,1.0,2.0,205.27,0,0
50342,0,14.0,Female,3.0,5,Divorced,8,0,1.0,11.0,8.0,265.95,0,0
50343,0,10.0,Male,3.0,4,Married,2,0,6.0,7.0,7.0,188.34,1,1
50344,0,25.0,Male,3.0,5,Married,4,1,2.0,6.0,9.0,155.77,1,1
50345,1,0.0,Male,2.0,3,Divorced,9,0,1.0,1.0,2.0,147.07,1,0
50346,0,0.0,Male,2.0,2,Divorced,1,0,0.0,2.0,1.0,124.0,1,0
50347,0,11.0,Female,3.0,3,Divorced,4,0,1.0,1.0,0.0,198.24,0,0
50348,0,10.0,Female,3.0,4,Divorced,7,0,3.0,4.0,3.0,164.47,0,0
50349,0,22.0,Male,2.0,3,Married,2,1,0.0,1.0,9.0,295.02,1,1
50350,0,0.0,Male,3.0,2,Divorced,2,1,0.0,1.0,4.0,127.25,1,0
50351,0,0.0,Male,3.0,4,Divorced,2,0,1.0,1.0,4.0,162.72,1,0
50352,0,9.0,Male,3.0,4,Divorced,2,0,1.0,1.0,0.0,121.27,1,0
50353,0,23.0,Male,2.0,4,Divorced,2,0,1.0,10.0,7.0,282.0,1,0
50354,0,9.0,Male,2.0,3,Divorced,2,0,1.0,1.0,6.0,120.96,1,0
50355,1,0.0,Female,3.0,3,Divorced,2,1,0.0,1.0,2.0,128.86,0,0
50356,1,9.0,Male,3.0,5,Divorced,2,0,1.0,1.0,0.0,120.33,1,0
50357,0,7.0,Male,2.0,2,Divorced,2,1,0.0,1.0,3.0,136.22,1,0
50358,1,0.0,Male,2.0,5,Married,3,0,0.0,1.0,2.0,142.33,1,1
50359,0,8.0,Male,2.0,2,Single,5,0,0.0,1.0,2.0,136.81,1,2
50360,0,4.0,Male,3.0,2,Married,5,0,3.0,5.0,7.0,154.6,1,1
50361,0,9.0,Female,3.0,3,Married,1,0,1.0,1.0,3.0,121.87,0,1
50362,0,10.0,Male,3.0,3,Divorced,5,1,0.0,1.0,0.0,196.02,1,0
50363,0,0.0,Female,3.0,4,Single,2,0,1.0,1.0,0.0,128.36,0,2
50364,0,15.0,Female,2.0,2,Divorced,2,0,2.0,2.0,2.0,140.89,0,0
50365,0,16.0,Male,2.0,2,Married,5,1,1.0,1.0,0.0,266.27,1,1
50366,0,11.0,Female,2.0,5,Single,4,0,1.0,1.0,0.0,126.19,0,2
50367,0,16.0,Male,3.0,3,Married,4,1,2.0,4.0,7.0,156.79,1,1
50368,0,21.0,Female,2.0,5,Divorced,8,0,0.0,2.0,2.0,254.02,0,0
50369,0,17.0,Female,2.0,3,Single,5,0,1.0,1.0,2.0,159.85,0,2
50370,0,7.0,Female,2.0,3,Married,2,1,1.0,1.0,6.0,125.79,0,1
50371,1,0.0,Male,3.0,5,Married,1,0,0.0,1.0,2.0,130.41,1,1
50372,0,0.0,Male,2.0,3,Single,2,0,1.0,1.0,2.0,134.47,1,2
50373,0,17.0,Male,2.0,2,Divorced,5,1,1.0,1.0,1.0,295.13,1,0
50374,0,0.0,Male,3.0,3,Divorced,1,0,2.0,2.0,2.0,127.73,1,0
50375,0,6.0,Male,2.0,3,Married,1,0,1.0,1.0,2.0,171.04,1,1
50376,0,5.0,Female,3.0,2,Divorced,2,1,1.0,1.0,5.0,163.22,0,0
50377,0,9.0,Female,3.0,3,Married,2,0,1.0,1.0,0.0,120.83,0,1
50378,0,26.0,Female,2.0,5,Single,8,0,6.0,8.0,10.0,183.81,0,2
50379,0,7.0,Male,3.0,2,Divorced,2,0,6.0,8.0,8.0,126.91,1,0
50380,1,8.0,Female,3.0,5,Divorced,3,0,0.0,1.0,0.0,142.86,0,0
50381,0,0.0,Female,3.0,2,Divorced,2,1,0.0,1.0,2.0,126.59,0,0
50382,0,10.0,Male,2.0,3,Divorced,2,0,6.0,7.0,8.0,194.34,1,0
50383,0,2.0,Female,3.0,3,Divorced,2,0,0.0,1.0,2.0,155.61,0,0
50384,0,8.0,Male,2.0,2,Single,2,0,11.0,11.0,8.0,166.46,1,2
50385,0,6.0,Male,1.0,2,Married,4,0,4.0,4.0,7.0,177.25,1,1
50386,0,27.0,Male,2.0,4,Divorced,3,0,3.0,7.0,1.0,207.25,1,0
50387,0,9.0,Male,2.0,4,Married,3,1,1.0,1.0,2.0,188.47,1,1
50388,0,9.0,Male,2.0,2,Single,1,0,0.0,1.0,1.0,120.45,1,2
50389,1,0.0,Male,2.0,3,Single,2,1,0.0,1.0,1.0,110.09,1,2
50390,1,0.0,Male,3.0,5,Single,2,1,9.0,9.0,7.0,133.48,1,2
50391,0,9.0,Male,2.0,3,Divorced,2,0,1.0,1.0,0.0,112.81,1,0
50392,0,0.0,Male,3.0,5,Divorced,3,0,0.0,1.0,2.0,128.19,1,0
50393,0,0.0,Male,2.0,4,Divorced,1,0,0.0,1.0,2.0,148.51,1,0
50394,0,11.0,Female,2.0,2,Single,1,0,1.0,1.0,5.0,140.28,0,2
50395,0,2.0,Male,3.0,2,Married,2,0,2.0,2.0,8.0,127.2,1,1
50396,0,21.0,Male,2.0,4,Divorced,4,0,2.0,2.0,2.0,181.2,1,0
50397,0,0.0,Female,3.0,2,Married,2,1,1.0,1.0,4.0,146.47,0,1
50398,0,10.0,Male,3.0,2,Single,4,0,1.0,1.0,0.0,146.8,1,2
50399,0,23.0,Male,3.0,3,Divorced,2,1,3.0,3.0,8.0,132.21,1,0
50400,0,7.0,Female,2.0,4,Single,2,0,4.0,7.0,7.0,186.21,0,2
50401,1,0.0,Female,3.0,3,Single,10,0,1.0,2.0,0.0,145.77,0,2
50402,0,12.0,Female,3.0,3,Single,2,0,2.0,11.0,10.0,145.53,0,2
50403,0,5.0,Male,2.0,2,Single,2,0,0.0,1.0,8.0,153.96,1,2
50404,1,13.0,Male,2.0,3,Divorced,4,1,1.0,1.0,3.0,167.96,1,0
50405,0,11.0,Female,2.0,2,Single,1,0,1.0,1.0,8.0,176.25,0,2
50406,0,0.0,Female,3.0,5,Divorced,2,0,1.0,1.0,7.0,174.12,0,0
50407,0,5.0,Female,2.0,2,Single,4,0,3.0,7.0,3.0,211.59,0,2
50408,0,20.0,Male,2.0,5,Single,3,0,0.0,1.0,7.0,149.6,1,2
50409,0,13.0,Male,2.0,5,Divorced,6,1,0.0,1.0,12.0,204.75,1,0
50410,0,26.0,Male,2.0,3,Divorced,4,0,0.0,2.0,3.0,248.14,1,0
50411,0,14.0,Male,3.0,2,Married,4,0,1.0,12.0,6.0,291.41,1,1
50412,0,30.0,Male,2.0,5,Single,9,0,1.0,2.0,2.0,154.05,1,2
50413,0,0.0,Male,2.0,5,Married,2,0,1.0,1.0,7.0,187.93,1,1
50414,0,14.0,Male,2.0,3,Divorced,2,0,1.0,2.0,10.0,291.89,1,0
50415,0,23.0,Male,2.0,4,Divorced,8,0,1.0,2.0,2.0,138.75,1,0
50416,1,9.0,Female,3.0,4,Single,8,1,1.0,3.0,7.0,122.16,0,2
50417,0,9.0,Female,3.0,5,Divorced,10,0,0.0,1.0,3.0,217.13,0,0
50418,0,11.0,Female,2.0,3,Single,5,1,0.0,1.0,0.0,178.61,0,2
50419,0,17.0,Male,2.0,3,Single,3,0,0.0,1.0,4.0,137.08,1,2
50420,0,20.0,Female,2.0,3,Married,10,1,7.0,2.0,13.0,237.7,0,1
50421,0,3.0,Male,2.0,2,Married,8,0,4.0,7.0,7.0,153.04,1,1
50422,0,2.0,Male,2.0,3,Single,2,0,0.0,1.0,0.0,126.42,1,2
50423,1,5.0,Male,3.0,3,Married,7,1,2.0,2.0,2.0,127.59,1,1
50424,0,16.0,Male,2.0,2,Divorced,4,0,0.0,2.0,2.0,168.04,1,0
50425,0,7.0,Female,3.0,3,Single,4,0,1.0,4.0,3.0,161.42,0,2
50426,0,0.0,Male,2.0,5,Divorced,2,0,0.0,1.0,2.0,125.0,1,0
50427,0,12.0,Female,2.0,4,Divorced,10,0,3.0,3.0,6.0,163.89,0,0
50428,0,29.0,Male,2.0,2,Divorced,8,0,0.0,1.0,3.0,211.03,1,0
50429,0,13.0,Female,2.0,2,Single,1,1,2.0,2.0,3.0,123.42,0,2
50430,0,0.0,Female,2.0,5,Single,9,0,1.0,1.0,7.0,168.11,0,2
50431,0,9.0,Male,2.0,4,Married,2,0,0.0,2.0,2.0,122.97,1,1
50432,0,26.0,Male,2.0,2,Single,3,0,1.0,2.0,2.0,124.5,1,2
50433,0,8.0,Female,3.0,5,Married,3,0,0.0,1.0,0.0,150.93,0,1
50434,0,5.0,Male,3.0,2,Divorced,2,0,2.0,4.0,7.0,153.09,1,0
50435,0,11.0,Male,3.0,3,Divorced,7,1,0.0,1.0,1.0,130.57,1,0
50436,0,7.0,Female,2.0,5,Married,4,0,1.0,1.0,0.0,151.21,0,1
50437,0,25.0,Male,2.0,5,Divorced,2,0,1.0,1.0,16.0,268.56,1,0
50438,1,0.0,Male,3.0,2,Single,2,1,5.0,7.0,8.0,126.86,1,2
50439,0,0.0,Female,2.0,2,Single,2,0,0.0,1.0,4.0,161.8,0,2
50440,0,18.0,Male,2.0,3,Single,1,0,0.0,3.0,1.0,166.32,1,2
50441,0,0.0,Male,3.0,3,Single,2,0,1.0,1.0,2.0,135.05,1,2
50442,1,10.0,Female,3.0,3,Single,5,1,1.0,1.0,3.0,163.97,0,2
50443,0,7.0,Male,2.0,2,Single,2,0,0.0,1.0,4.0,162.74,1,2
50444,1,18.0,Male,3.0,5,Divorced,6,1,1.0,1.0,4.0,298.59,1,0
50445,0,9.0,Male,3.0,5,Single,2,0,0.0,1.0,9.0,175.87,1,2
50446,0,25.0,Male,2.0,2,Divorced,1,0,1.0,1.0,2.0,142.58,1,0
50447,0,0.0,Female,3.0,2,Married,4,0,2.0,2.0,0.0,143.64,0,1
50448,0,2.0,Female,3.0,3,Divorced,5,0,1.0,1.0,1.0,143.35,0,0
50449,1,0.0,Male,2.0,5,Single,7,0,1.0,1.0,2.0,153.26,1,2
50450,0,7.0,Female,3.0,2,Single,3,0,0.0,1.0,3.0,132.8,0,2
50451,0,27.0,Female,3.0,5,Married,10,1,0.0,1.0,4.0,154.85,0,1
50452,0,2.0,Male,2.0,2,Divorced,1,0,0.0,1.0,1.0,143.42,1,0
50453,0,10.0,Female,3.0,5,Married,1,1,3.0,4.0,3.0,127.82,0,1
50454,0,11.0,Female,3.0,5,Single,7,1,4.0,4.0,12.0,159.8,0,2
50455,0,7.0,Female,2.0,5,Single,2,0,1.0,1.0,3.0,143.81,0,2
50456,0,8.0,Female,3.0,2,Divorced,2,0,0.0,1.0,2.0,125.72,0,0
50457,0,3.0,Male,2.0,3,Divorced,4,0,1.0,1.0,2.0,138.33,1,0
50458,0,13.0,Female,2.0,4,Divorced,2,0,0.0,3.0,7.0,142.44,0,0
50459,0,7.0,Female,3.0,5,Divorced,6,0,1.0,1.0,2.0,165.0,0,0
50460,0,15.0,Male,3.0,2,Married,2,0,1.0,14.0,9.0,284.3,1,1
50461,1,9.0,Male,3.0,5,Divorced,2,1,1.0,1.0,0.0,116.01,1,0
50462,0,0.0,Male,3.0,4,Married,2,0,1.0,1.0,0.0,126.94,1,1
50463,0,25.0,Female,3.0,3,Divorced,9,0,1.0,1.0,4.0,131.49,0,0
50464,0,23.0,Male,3.0,3,Divorced,6,0,1.0,1.0,3.0,276.39,1,0
50465,1,0.0,Female,2.0,5,Divorced,2,1,0.0,1.0,0.0,123.19,0,0
50466,0,6.0,Male,2.0,3,Divorced,1,0,0.0,3.0,3.0,216.91,1,0
50467,1,0.0,Female,3.0,5,Single,6,0,1.0,1.0,2.0,153.24,0,2
50468,0,20.0,Female,2.0,2,Divorced,2,1,1.0,3.0,0.0,267.52,0,0
50469,0,9.0,Female,2.0,4,Divorced,1,0,0.0,1.0,5.0,152.28,0,0
50470,0,2.0,Male,3.0,3,Divorced,2,0,1.0,1.0,7.0,127.0,1,0
50471,1,20.0,Male,2.0,4,Single,8,1,5.0,13.0,8.0,292.46,1,2
50472,0,8.0,Female,2.0,3,Single,4,0,0.0,2.0,2.0,125.06,0,2
50473,0,15.0,Female,2.0,2,Divorced,10,1,0.0,1.0,2.0,160.62,0,0
50474,1,0.0,Male,2.0,3,Single,7,0,0.0,2.0,1.0,143.82,1,2
50475,0,9.0,Male,2.0,4,Divorced,4,0,1.0,1.0,4.0,121.43,1,0
50476,0,5.0,Female,3.0,3,Divorced,2,0,1.0,6.0,8.0,161.62,0,0
50477,0,13.0,Male,2.0,3,Single,7,0,1.0,1.0,0.0,150.94,1,2
50478,0,3.0,Female,2.0,2,Single,6,1,1.0,1.0,0.0,168.77,0,2
50479,0,9.0,Female,3.0,3,Single,2,0,1.0,1.0,0.0,122.74,0,2
50480,0,15.0,Male,3.0,4,Divorced,2,0,2.0,7.0,8.0,144.34,1,0
50481,0,11.0,Male,2.0,5,Married,3,0,1.0,1.0,2.0,162.88,1,1
50482,0,7.0,Female,3.0,2,Single,2,0,1.0,1.0,3.0,125.53,0,2
50483,1,12.0,Female,2.0,2,Divorced,2,0,0.0,7.0,7.0,176.54,0,0
50484,1,18.0,Male,2.0,2,Single,5,0,0.0,7.0,3.0,151.6,1,2
50485,0,16.0,Male,3.0,5,Divorced,7,0,1.0,1.0,0.0,271.59,1,0
50486,0,0.0,Male,2.0,2,Married,2,1,0.0,1.0,3.0,228.08,1,1
50487,0,8.0,Male,2.0,3,Single,4,0,0.0,1.0,6.0,202.21,1,2
50488,0,1.0,Female,2.0,4,Divorced,2,1,7.0,7.0,5.0,147.79,0,0
50489,0,7.0,Male,2.0,2,Divorced,1,0,1.0,1.0,2.0,137.37,1,0
50490,1,0.0,Female,2.0,3,Divorced,2,1,0.0,1.0,7.0,123.66,0,0
50491,0,9.0,Male,2.0,2,Divorced,2,0,1.0,1.0,0.0,117.06,1,0
50492,0,24.0,Female,3.0,3,Divorced,3,0,1.0,4.0,17.0,263.07,0,0
50493,0,17.0,Male,2.0,4,Single,10,0,1.0,2.0,3.0,159.33,1,2
50494,0,0.0,Male,3.0,5,Single,8,0,1.0,1.0,1.0,134.24,1,2
50495,0,6.0,Male,2.0,5,Married,2,0,0.0,1.0,8.0,140.37,1,1
50496,0,8.0,Female,2.0,5,Single,2,0,1.0,1.0,1.0,125.59,0,2
50497,0,9.0,Male,2.0,2,Divorced,2,1,2.0,4.0,11.0,162.01,1,0
50498,0,5.0,Male,3.0,2,Married,3,0,0.0,1.0,3.0,144.03,1,1
50499,0,3.0,Male,3.0,2,Married,10,0,0.0,1.0,3.0,137.61,1,1
50500,0,26.0,Female,3.0,2,Divorced,8,1,0.0,1.0,3.0,209.34,0,0
50501,0,18.0,Male,3.0,5,Married,5,1,1.0,1.0,2.0,207.61,1,1
50502,0,5.0,Female,3.0,3,Divorced,6,0,1.0,1.0,3.0,151.75,0,0
50503,0,25.0,Female,2.0,2,Divorced,4,0,0.0,2.0,0.0,238.26,0,0
50504,0,10.0,Male,3.0,3,Married,5,0,1.0,1.0,0.0,163.34,1,1
50505,0,1.0,Male,3.0,2,Married,2,0,0.0,1.0,4.0,149.36,1,1
50506,0,0.0,Male,2.0,2,Divorced,7,0,2.0,2.0,2.0,147.75,1,0
50507,0,17.0,Male,3.0,2,Divorced,3,1,1.0,1.0,2.0,128.18,1,0
50508,0,15.0,Male,2.0,2,Single,6,1,0.0,2.0,2.0,125.15,1,2
50509,0,9.0,Male,3.0,5,Divorced,1,0,1.0,1.0,3.0,123.42,1,0
50510,0,0.0,Male,3.0,5,Divorced,2,1,1.0,1.0,3.0,141.94,1,0
50511,0,8.0,Female,3.0,3,Divorced,2,1,2.0,5.0,15.0,206.85,0,0
50512,1,9.0,Female,3.0,4,Married,2,1,0.0,7.0,8.0,120.22,0,1
50513,0,5.0,Male,3.0,2,Married,1,0,0.0,1.0,2.0,123.14,1,1
50514,0,0.0,Male,2.0,5,Divorced,2,0,1.0,1.0,3.0,142.56,1,0
50515,0,22.0,Female,2.0,5,Divorced,3,0,1.0,1.0,2.0,135.8,0,0
50516,0,0.0,Male,3.0,2,Divorced,1,0,0.0,3.0,4.0,131.62,1,0
50517,0,5.0,Male,2.0,4,Divorced,2,0,2.0,5.0,3.0,165.24,1,0
50518,0,11.0,Male,3.0,4,Divorced,1,0,0.0,1.0,2.0,128.99,1,0
50519,0,15.0,Female,3.0,2,Divorced,3,1,0.0,1.0,3.0,152.31,0,0
50520,0,4.0,Male,2.0,2,Divorced,4,1,1.0,1.0,2.0,123.56,1,0
50521,1,0.0,Female,3.0,3,Married,7,1,0.0,1.0,2.0,128.0,0,1
50522,0,26.0,Male,3.0,2,Divorced,6,0,0.0,2.0,3.0,218.36,1,0
50523,0,8.0,Male,3.0,4,Divorced,4,0,3.0,4.0,8.0,209.03,1,0
50524,0,10.0,Female,3.0,2,Divorced,6,0,1.0,1.0,0.0,129.73,0,0
50525,0,26.0,Female,3.0,2,Single,7,0,2.0,2.0,8.0,242.75,0,2
50526,0,16.0,Female,2.0,2,Divorced,5,0,1.0,2.0,2.0,155.62,0,0
50527,0,20.0,Female,2.0,2,Divorced,1,1,5.0,7.0,7.0,145.37,0,0
50528,0,10.0,Male,2.0,4,Single,2,1,0.0,1.0,9.0,176.42,1,2
50529,0,23.0,Male,3.0,5,Married,2,0,1.0,14.0,7.0,279.24,1,1
50530,0,12.0,Female,2.0,2,Divorced,9,0,0.0,1.0,4.0,152.04,0,0
50531,0,9.0,Male,2.0,4,Married,4,1,0.0,1.0,3.0,122.77,1,1
50532,1,0.0,Male,3.0,2,Single,2,1,1.0,1.0,1.0,127.95,1,2
50533,0,2.0,Female,3.0,2,Married,7,0,1.0,1.0,3.0,125.32,0,1
50534,0,17.0,Male,3.0,5,Divorced,2,1,2.0,7.0,1.0,125.59,1,0
50535,0,1.0,Male,3.0,2,Single,2,0,1.0,1.0,2.0,149.08,1,2
50536,1,20.0,Male,2.0,2,Married,10,1,0.0,1.0,0.0,123.8,1,1
50537,0,16.0,Female,2.0,4,Married,5,0,1.0,1.0,0.0,147.65,0,1
50538,1,9.0,Female,2.0,3,Single,2,0,0.0,1.0,2.0,120.44,0,2
50539,1,0.0,Female,3.0,2,Single,2,0,1.0,1.0,0.0,126.93,0,2
50540,0,9.0,Male,3.0,2,Divorced,1,1,4.0,4.0,11.0,165.86,1,0
50541,0,20.0,Female,3.0,2,Single,2,1,1.0,1.0,2.0,132.94,0,2
50542,1,0.0,Female,2.0,3,Divorced,1,1,1.0,1.0,2.0,141.71,0,0
50543,1,4.0,Female,3.0,2,Married,5,1,0.0,1.0,0.0,127.78,0,1
50544,0,1.0,Female,3.0,3,Married,6,0,2.0,2.0,2.0,123.77,0,1
50545,1,2.0,Male,3.0,5,Divorced,8,1,1.0,2.0,2.0,124.04,1,0
50546,0,0.0,Female,3.0,3,Single,2,0,1.0,1.0,0.0,123.18,0,2
50547,0,9.0,Male,2.0,4,Married,2,0,1.0,1.0,0.0,120.08,1,1
50548,0,15.0,Female,3.0,3,Single,8,0,0.0,1.0,3.0,162.44,0,2
50549,0,6.0,Male,3.0,5,Single,4,1,0.0,1.0,2.0,127.99,1,2
50550,0,30.0,Female,2.0,4,Married,3,1,1.0,1.0,4.0,205.52,0,1
50551,0,4.0,Male,2.0,3,Divorced,4,0,3.0,5.0,2.0,123.29,1,0
50552,0,8.0,Female,2.0,2,Divorced,2,1,0.0,1.0,7.0,140.14,0,0
50553,0,22.0,Female,2.0,4,Divorced,5,0,0.0,1.0,7.0,174.03,0,0
50554,0,9.0,Male,2.0,3,Divorced,5,0,0.0,1.0,0.0,122.59,1,0
50555,0,4.0,Female,2.0,3,Divorced,2,0,1.0,1.0,0.0,169.32,0,0
50556,0,9.0,Male,3.0,2,Single,3,0,0.0,1.0,1.0,146.78,1,2
50557,0,11.0,Female,3.0,5,Divorced,2,0,3.0,2.0,11.0,235.82,0,0
50558,0,5.0,Female,3.0,4,Divorced,7,0,1.0,1.0,2.0,123.32,0,0
50559,1,0.0,Male,2.0,4,Divorced,2,1,0.0,1.0,0.0,124.13,1,0
50560,0,13.0,Male,3.0,4,Married,3,0,1.0,1.0,0.0,197.05,1,1
50561,0,0.0,Male,2.0,5,Single,2,0,1.0,1.0,7.0,142.94,1,2
50562,0,14.0,Male,2.0,5,Single,3,1,1.0,2.0,17.0,147.21,1,2
50563,0,9.0,Male,3.0,3,Single,5,0,2.0,3.0,9.0,125.19,1,2
50564,1,9.0,Male,2.0,4,Single,2,1,0.0,1.0,0.0,121.21,1,2
50565,1,0.0,Male,3.0,5,Single,2,0,1.0,1.0,0.0,129.73,1,2
50566,0,4.0,Female,2.0,2,Divorced,1,1,0.0,8.0,5.0,158.55,0,0
50567,0,13.0,Male,2.0,4,Married,9,1,0.0,1.0,0.0,136.17,1,1
50568,0,5.0,Female,3.0,5,Divorced,2,0,6.0,6.0,3.0,167.25,0,0
50569,1,0.0,Male,2.0,2,Divorced,2,1,3.0,3.0,7.0,203.25,1,0
50570,0,6.0,Female,2.0,2,Single,1,0,0.0,1.0,4.0,169.49,0,2
50571,1,0.0,Male,2.0,3,Divorced,6,0,1.0,11.0,7.0,206.09,1,0
50572,0,18.0,Male,2.0,4,Divorced,2,0,1.0,1.0,8.0,144.47,1,0
50573,0,9.0,Female,2.0,2,Divorced,2,0,0.0,1.0,2.0,121.57,0,0
50574,0,8.0,Female,2.0,3,Divorced,2,0,1.0,1.0,0.0,146.01,0,0
50575,0,25.0,Male,3.0,2,Divorced,3,0,1.0,7.0,8.0,270.99,1,0
50576,1,20.0,Male,2.0,3,Single,5,0,1.0,1.0,0.0,124.79,1,2
50577,0,26.0,Male,2.0,3,Married,7,0,2.0,2.0,2.0,248.52,1,1
50578,0,3.0,Male,3.0,3,Married,6,0,4.0,7.0,7.0,172.64,1,1
50579,0,11.0,Female,2.0,2,Single,2,1,0.0,1.0,3.0,156.66,0,2
50580,0,8.0,Male,3.0,2,Married,7,0,0.0,1.0,8.0,178.23,1,1
50581,0,12.0,Male,2.0,3,Single,1,0,1.0,1.0,7.0,178.8,1,2
50582,1,3.0,Female,3.0,4,Single,5,1,1.0,2.0,0.0,231.94,0,2
50583,0,20.0,Male,3.0,3,Married,2,1,0.0,2.0,7.0,150.67,1,1
50584,0,9.0,Male,2.0,2,Married,5,0,1.0,1.0,7.0,150.79,1,1
50585,1,0.0,Male,2.0,5,Single,1,1,1.0,1.0,2.0,123.21,1,2
50586,0,6.0,Male,2.0,3,Single,2,0,1.0,6.0,0.0,274.44,1,2
50587,1,0.0,Female,3.0,5,Single,7,1,1.0,1.0,0.0,124.04,0,2
50588,0,6.0,Female,2.0,2,Single,4,0,1.0,1.0,2.0,134.52,0,2
50589,0,9.0,Female,3.0,2,Married,4,0,0.0,1.0,2.0,122.7,0,1
50590,0,23.0,Male,3.0,2,Married,10,0,1.0,1.0,3.0,273.99,1,1
50591,0,6.0,Female,2.0,4,Divorced,2,1,0.0,1.0,2.0,154.88,0,0
50592,0,14.0,Male,3.0,3,Married,3,0,1.0,1.0,11.0,294.19,1,1
50593,0,0.0,Female,3.0,4,Divorced,10,0,2.0,2.0,2.0,128.11,0,0
50594,0,18.0,Male,2.0,5,Divorced,2,1,1.0,1.0,8.0,136.33,1,0
50595,0,20.0,Female,2.0,2,Single,2,1,1.0,1.0,7.0,141.63,0,2
50596,1,9.0,Female,2.0,3,Divorced,5,1,0.0,1.0,1.0,121.32,0,0
50597,0,23.0,Male,3.0,3,Divorced,4,1,0.0,2.0,5.0,239.73,1,0
50598,0,11.0,Male,3.0,3,Divorced,1,0,0.0,1.0,2.0,126.84,1,0
50599,0,19.0,Male,3.0,3,Married,7,0,0.0,1.0,7.0,208.45,1,1
50600,0,0.0,Female,2.0,3,Married,2,0,2.0,3.0,2.0,143.77,0,1
50601,1,0.0,Male,2.0,4,Married,2,1,1.0,1.0,2.0,137.43,1,1
50602,0,4.0,Female,3.0,5,Divorced,2,0,1.0,1.0,3.0,141.48,0,0
