CustomerID,Churn,Tenure,Gender,HourSpendOnApp,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_encoded,MaritalStatus_encoded,recency_risk,order_rate,low_order_flag,cashback_per_month,coupon_usage_rate,low_engagement,dissatisfied,engagement_score,churn_risk_score
50168,0,4.0,Female,3.0,4,Married,2,0,0.0,2.0,2.0,127.89,0,1,0,0.4,1,25.578,0.0,0,0,2.2,0.25
50169,1,0.0,Male,2.0,2,Single,2,1,7.0,7.0,4.0,158.28,1,2,0,7.0,0,158.28,0.875,0,1,4.500000000000001,0.2
50170,0,10.0,Male,2.0,2,Divorced,2,1,0.0,1.0,2.0,123.26,1,0,0,0.09090909090909091,1,11.205454545454545,0.0,0,1,1.4000000000000001,0.45
50171,0,15.0,Female,3.0,4,Divorced,6,0,2.0,2.0,8.0,235.25,0,0,0,0.125,1,14.703125,0.6666666666666666,0,0,2.8000000000000003,0.25
50172,1,9.0,Male,2.0,3,Single,2,0,0.0,1.0,0.0,114.2,1,2,0,0.1,1,11.42,0.0,0,0,1.4000000000000001,0.25
50173,0,8.0,Male,3.0,4,Divorced,1,0,3.0,6.0,9.0,180.2,1,0,0,0.6666666666666666,0,20.022222222222222,0.42857142857142855,0,0,4.000000000000001,0.0
50174,0,9.0,Male,2.0,2,Divorced,5,0,0.0,1.0,0.0,136.88,1,0,0,0.1,1,13.687999999999999,0.0,0,1,1.7000000000000002,0.45
50175,0,24.0,Male,2.0,4,Married,6,0,0.0,1.0,2.0,154.82,1,1,0,0.04,1,6.1928,0.0,0,0,1.8000000000000003,0.25
50176,0,14.0,Male,2.0,4,Single,2,0,1.0,2.0,4.0,260.15,1,2,0,0.13333333333333333,1,17.34333333333333,0.3333333333333333,0,0,1.9000000000000001,0.25
50177,0,0.0,Female,3.0,3,Single,2,0,1.0,1.0,0.0,112.0,0,2,0,1.0,1,112.0,0.5,0,0,1.9000000000000001,0.25
50178,0,1.0,Male,3.0,5,Single,1,0,0.0,1.0,7.0,156.61,1,2,0,0.5,1,78.305,0.0,0,0,1.7000000000000002,0.25
50179,0,4.0,Male,3.0,2,Divorced,5,0,3.0,7.0,7.0,169.29,1,0,0,1.4,0,33.858,0.375,0,1,4.8,0.2
50180,0,12.0,Male,2.0,2,Married,1,0,3.0,3.0,7.0,196.13,1,1,0,0.23076923076923078,0,15.086923076923076,0.75,0,1,2.4000000000000004,0.2
50181,0,9.0,Female,2.0,4,Divorced,8,0,0.0,1.0,8.0,156.74,0,0,0,0.1,1,15.674000000000001,0.0,0,0,2.0,0.25
50182,0,5.0,Male,3.0,3,Divorced,2,0,1.0,4.0,8.0,154.84,1,0,0,0.6666666666666666,0,25.80666666666667,0.2,0,0,3.1000000000000005,0.0
50183,0,11.0,Female,2.0,4,Divorced,4,0,1.0,1.0,3.0,220.61,0,0,0,0.08333333333333333,1,18.38416666666667,0.5,0,0,1.7000000000000002,0.25
50184,0,30.0,Male,2.0,3,Married,3,1,1.0,1.0,2.0,156.6,1,1,0,0.03225806451612903,1,5.051612903225807,0.5,0,1,1.6000000000000003,0.45
50185,0,4.0,Male,2.0,2,Divorced,1,1,0.0,1.0,3.0,148.21,1,0,0,0.2,1,29.642000000000003,0.0,0,1,1.3000000000000003,0.45
50186,0,4.0,Male,3.0,5,Divorced,4,0,0.0,1.0,0.0,164.1,1,0,0,0.2,1,32.82,0.0,0,0,2.0,0.25
50187,0,18.0,Male,3.0,5,Married,2,0,5.0,9.0,11.0,152.1,1,1,1,0.47368421052631576,0,8.005263157894737,0.5,0,0,5.500000000000001,0.3
50188,0,4.0,Male,3.0,2,Married,1,1,1.0,2.0,2.0,126.95,1,1,0,0.4,1,25.39,0.3333333333333333,0,1,2.2,0.45
50189,0,6.0,Female,3.0,4,Divorced,7,0,2.0,8.0,3.0,218.78,0,0,0,1.1428571428571428,0,31.254285714285714,0.2222222222222222,0,0,5.300000000000001,0.0
50190,0,12.0,Male,2.0,5,Divorced,2,1,1.0,11.0,10.0,270.68,1,0,0,0.8461538461538461,0,20.821538461538463,0.08333333333333333,0,1,5.5,0.2
50191,0,16.0,Female,2.0,2,Single,1,0,0.0,1.0,7.0,124.55,0,2,0,0.058823529411764705,1,7.326470588235294,0.0,0,1,1.3000000000000003,0.45
50192,0,22.0,Female,2.0,3,Single,8,1,1.0,2.0,7.0,239.64,0,2,0,0.08695652173913043,1,10.419130434782607,0.3333333333333333,0,1,2.5000000000000004,0.45
50193,1,15.0,Male,2.0,4,Divorced,3,0,7.0,7.0,7.0,149.41,1,0,0,0.4375,0,9.338125,0.875,0,0,4.6000000000000005,0.0
50194,0,0.0,Female,2.0,4,Single,2,1,0.0,1.0,2.0,124.78,0,2,0,1.0,1,124.78,0.0,0,1,1.4000000000000001,0.45
50195,0,5.0,Female,3.0,4,Divorced,2,1,6.0,11.0,9.0,152.28,0,0,0,1.8333333333333333,0,25.38,0.5,0,1,6.4,0.2
50196,0,0.0,Male,3.0,3,Single,2,1,1.0,1.0,4.0,144.78,1,2,0,1.0,1,144.78,0.5,0,1,1.9000000000000001,0.45
50197,0,4.0,Male,3.0,2,Married,5,0,0.0,1.0,7.0,175.47,1,1,0,0.2,1,35.094,0.0,0,1,2.1,0.45
50198,0,5.0,Female,3.0,2,Single,8,0,1.0,1.0,7.0,150.55,0,2,0,0.16666666666666666,1,25.09166666666667,0.5,0,1,2.5000000000000004,0.45
50199,1,0.0,Male,2.0,2,Divorced,6,1,2.0,2.0,2.0,134.64,1,0,0,2.0,1,134.64,0.6666666666666666,0,1,2.4000000000000004,0.45
50200,0,3.0,Female,3.0,2,Divorced,2,0,0.0,1.0,9.0,157.75,0,0,0,0.25,1,39.4375,0.0,0,1,1.8,0.45
50201,0,4.0,Female,2.0,3,Divorced,2,0,3.0,8.0,9.0,189.43,0,0,0,1.6,0,37.886,0.3333333333333333,0,0,4.5,0.0
50202,0,12.0,Male,2.0,2,Divorced,2,0,9.0,13.0,3.0,292.72,1,0,0,1.0,0,22.516923076923078,0.6428571428571429,0,1,7.1000000000000005,0.2
50203,1,2.0,Female,2.0,3,Divorced,5,1,1.0,1.0,0.0,152.38,0,0,0,0.3333333333333333,1,50.79333333333333,0.5,0,1,1.8000000000000003,0.45
50204,0,6.0,Male,2.0,2,Single,4,0,1.0,1.0,1.0,146.82,1,2,0,0.14285714285714285,1,20.974285714285713,0.5,0,1,1.7000000000000002,0.45
50205,0,20.0,Male,2.0,3,Divorced,5,0,1.0,1.0,1.0,283.0,1,0,0,0.047619047619047616,1,13.476190476190476,0.5,0,0,1.8000000000000003,0.25
50206,0,16.0,Female,2.0,3,Married,2,0,0.0,1.0,0.0,152.57,0,1,0,0.058823529411764705,1,8.974705882352941,0.0,0,0,1.4000000000000001,0.25
50207,0,0.0,Male,3.0,4,Divorced,1,1,0.0,1.0,4.0,163.49,1,0,0,1.0,1,163.49,0.0,0,1,1.7000000000000002,0.45
50208,0,27.0,Female,2.0,3,Single,4,0,1.0,1.0,3.0,148.69,0,2,0,0.03571428571428571,1,5.310357142857143,0.5,0,0,1.7000000000000002,0.25
50209,0,16.0,Female,2.0,5,Divorced,9,0,1.0,1.0,0.0,199.85,0,0,0,0.058823529411764705,1,11.755882352941176,0.5,0,0,2.2,0.25
50210,0,18.0,Male,3.0,2,Divorced,10,0,7.0,9.0,8.0,136.97,1,0,0,0.47368421052631576,0,7.208947368421053,0.7,0,1,6.500000000000001,0.2
50211,0,13.0,Male,2.0,2,Divorced,3,1,1.0,1.0,2.0,174.57,1,0,0,0.07142857142857142,1,12.469285714285714,0.5,0,1,1.6000000000000003,0.45
50212,1,9.0,Male,3.0,5,Divorced,2,1,1.0,1.0,7.0,121.19,1,0,0,0.1,1,12.119,0.5,0,1,1.9000000000000001,0.45
50213,0,2.0,Male,1.0,2,Single,1,0,2.0,2.0,2.0,139.83,1,2,0,0.6666666666666666,1,46.61000000000001,0.6666666666666666,1,1,1.5000000000000002,0.7
50214,0,3.0,Female,1.0,3,Married,2,0,0.0,1.0,2.0,161.18,0,1,0,0.25,1,40.295,0.0,1,0,1.0,0.5
50215,0,0.0,Female,2.0,4,Divorced,2,0,0.0,1.0,7.0,162.14,0,0,0,1.0,1,162.14,0.0,0,0,1.4000000000000001,0.25
50216,0,10.0,Male,3.0,2,Married,8,0,0.0,1.0,4.0,163.47,1,1,0,0.09090909090909091,1,14.860909090909091,0.0,0,1,2.4000000000000004,0.45
50217,0,11.0,Male,3.0,2,Married,1,1,1.0,2.0,3.0,215.1,1,1,0,0.16666666666666666,1,17.925,0.3333333333333333,0,1,2.2,0.45
50218,0,4.0,Female,2.0,2,Single,2,1,2.0,4.0,10.0,171.43,0,2,0,0.8,0,34.286,0.4,0,1,2.8000000000000007,0.2
50219,0,2.0,Female,2.0,4,Married,2,1,0.0,1.0,7.0,182.68,0,1,0,0.3333333333333333,1,60.89333333333334,0.0,0,1,1.4000000000000001,0.45
50220,0,8.0,Male,3.0,4,Single,1,0,0.0,1.0,13.0,180.95,1,2,1,0.1111111111111111,1,20.105555555555554,0.0,0,0,1.7000000000000002,0.55
50221,0,0.0,Male,3.0,2,Married,2,0,1.0,1.0,2.0,129.04,1,1,0,1.0,1,129.04,0.5,0,1,1.9000000000000001,0.45
50222,0,14.0,Male,3.0,4,Single,7,1,1.0,1.0,2.0,160.32,1,2,0,0.06666666666666667,1,10.687999999999999,0.5,0,1,2.4000000000000004,0.45
50223,0,20.0,Male,3.0,3,Single,4,0,0.0,1.0,0.0,129.76,1,2,0,0.047619047619047616,1,6.179047619047618,0.0,0,0,2.0,0.25
50224,0,15.0,Female,2.0,2,Single,3,0,0.0,2.0,0.0,259.92,0,2,0,0.125,1,16.245,0.0,0,1,1.9000000000000001,0.45
50225,0,2.0,Male,3.0,3,Divorced,2,0,1.0,1.0,2.0,146.49,1,0,0,0.3333333333333333,1,48.830000000000005,0.5,0,0,1.9000000000000001,0.25
50226,0,15.0,Male,3.0,3,Married,1,1,1.0,1.0,0.0,126.96,1,1,0,0.0625,1,7.935,0.5,0,1,1.8000000000000003,0.45
50227,0,5.0,Female,3.0,4,Divorced,2,0,0.0,1.0,7.0,123.7,0,0,0,0.16666666666666666,1,20.616666666666667,0.0,0,0,1.8,0.25
50228,0,21.0,Female,3.0,3,Divorced,4,0,0.0,1.0,3.0,225.04,0,0,0,0.045454545454545456,1,10.229090909090909,0.0,0,0,2.0,0.25
50229,0,10.0,Male,2.0,5,Married,5,1,2.0,6.0,7.0,159.74,1,1,0,0.5454545454545454,0,14.521818181818183,0.2857142857142857,0,1,3.9000000000000004,0.2
50230,0,3.0,Female,2.0,3,Divorced,8,1,1.0,2.0,2.0,147.36,0,0,0,0.5,1,36.84,0.3333333333333333,0,1,2.5000000000000004,0.45
50231,0,0.0,Male,2.0,3,Divorced,2,0,2.0,7.0,7.0,152.96,1,0,0,7.0,0,152.96,0.25,0,0,4.000000000000001,0.0
50232,0,15.0,Male,3.0,2,Single,4,0,0.0,1.0,0.0,167.81,1,2,0,0.0625,1,10.488125,0.0,0,1,2.0,0.45
50233,1,9.0,Female,2.0,4,Single,2,1,1.0,1.0,2.0,121.74,0,2,0,0.1,1,12.174,0.5,0,1,1.5000000000000002,0.45
50234,0,9.0,Female,2.0,2,Single,5,0,1.0,1.0,0.0,166.53,0,2,0,0.1,1,16.653,0.5,0,1,1.8000000000000003,0.45
50235,0,9.0,Male,2.0,2,Divorced,5,0,0.0,1.0,12.0,196.99,1,0,1,0.1,1,19.699,0.0,0,1,1.7000000000000002,0.75
50236,0,30.0,Male,2.0,3,Divorced,3,0,1.0,1.0,2.0,167.55,1,0,0,0.03225806451612903,1,5.40483870967742,0.5,0,0,1.6000000000000003,0.25
50237,0,9.0,Female,2.0,3,Divorced,4,1,0.0,1.0,7.0,122.13,0,0,0,0.1,1,12.213,0.0,0,1,1.6,0.45
50238,0,0.0,Male,2.0,2,Single,2,0,0.0,2.0,2.0,126.1,1,2,0,2.0,1,126.1,0.0,0,1,1.8,0.45
50239,1,0.0,Female,3.0,3,Single,2,1,1.0,1.0,0.0,128.51,0,2,0,1.0,1,128.51,0.5,0,1,1.9000000000000001,0.45
50240,0,10.0,Female,3.0,5,Divorced,7,0,1.0,1.0,3.0,134.52,0,0,0,0.09090909090909091,1,12.22909090909091,0.5,0,0,2.4000000000000004,0.25
50241,0,19.0,Female,1.0,3,Divorced,3,0,0.0,1.0,0.0,152.58,0,0,0,0.05,1,7.6290000000000004,0.0,1,0,1.1,0.5
50242,1,4.0,Male,2.0,4,Single,2,0,7.0,7.0,7.0,193.55,1,2,0,1.4,0,38.71,0.875,0,0,4.500000000000001,0.0
50243,0,23.0,Male,3.0,2,Single,7,0,0.0,1.0,3.0,204.96,1,2,0,0.041666666666666664,1,8.540000000000001,0.0,0,1,2.3000000000000003,0.45
50244,1,3.0,Male,3.0,3,Divorced,3,1,1.0,1.0,0.0,163.8,1,0,0,0.25,1,40.95,0.5,0,1,2.0,0.45
50245,0,4.0,Male,2.0,4,Single,1,1,1.0,2.0,2.0,126.57,1,2,0,0.4,1,25.314,0.3333333333333333,0,1,1.8000000000000003,0.45
50246,1,0.0,Female,3.0,4,Single,2,0,0.0,1.0,0.0,127.16,0,2,0,1.0,1,127.16,0.0,0,0,1.8,0.25
50247,0,9.0,Male,2.0,2,Single,10,0,1.0,1.0,2.0,122.01,1,2,0,0.1,1,12.201,0.5,0,1,2.3000000000000003,0.45
50248,0,8.0,Male,3.0,4,Single,10,0,1.0,1.0,0.0,165.4,1,2,0,0.1111111111111111,1,18.37777777777778,0.5,0,0,2.7,0.25
50249,0,0.0,Male,2.0,4,Married,2,0,0.0,1.0,4.0,138.16,1,1,0,1.0,1,138.16,0.0,0,0,1.4000000000000001,0.25
50250,0,1.0,Male,3.0,2,Single,2,0,1.0,1.0,7.0,152.53,1,2,0,0.5,1,76.265,0.5,0,1,1.9000000000000001,0.45
50251,0,22.0,Male,2.0,3,Single,9,0,1.0,1.0,0.0,145.0,1,2,0,0.043478260869565216,1,6.304347826086956,0.5,0,0,2.2,0.25
50252,0,24.0,Female,2.0,2,Divorced,5,0,0.0,1.0,7.0,149.36,0,0,0,0.04,1,5.9744,0.0,0,1,1.7000000000000002,0.45
50253,0,9.0,Female,3.0,3,Divorced,5,0,1.0,2.0,2.0,125.43,0,0,0,0.2,1,12.543000000000001,0.3333333333333333,0,0,2.6,0.25
50254,1,0.0,Male,3.0,2,Single,9,1,1.0,1.0,4.0,153.04,1,2,0,1.0,1,153.04,0.5,0,1,2.6,0.45
50255,0,28.0,Female,3.0,2,Single,3,1,1.0,1.0,2.0,266.59,0,2,0,0.034482758620689655,1,9.192758620689654,0.5,0,1,2.0,0.45
50256,0,0.0,Female,3.0,3,Married,2,1,0.0,1.0,3.0,142.6,0,1,0,1.0,1,142.6,0.0,0,1,1.8,0.45
50257,0,3.0,Male,3.0,4,Divorced,2,0,1.0,1.0,0.0,124.76,1,0,0,0.25,1,31.19,0.5,0,0,1.9000000000000001,0.25
50258,1,0.0,Male,3.0,5,Single,1,0,0.0,1.0,4.0,131.02,1,2,0,1.0,1,131.02,0.0,0,0,1.7000000000000002,0.25
50259,0,9.0,Female,2.0,4,Divorced,2,0,1.0,1.0,2.0,122.44,0,0,0,0.1,1,12.244,0.5,0,0,1.5000000000000002,0.25
50260,0,9.0,Male,3.0,3,Divorced,2,0,9.0,9.0,0.0,175.96,1,0,0,0.9,0,17.596,0.9,0,0,5.900000000000001,0.0
50261,1,9.0,Male,2.0,2,Single,19,1,1.0,1.0,0.0,122.85,1,2,0,0.1,1,12.285,0.5,0,1,3.2000000000000006,0.45
50262,0,10.0,Female,3.0,5,Married,2,0,3.0,12.0,17.0,130.34,0,1,1,1.0909090909090908,0,11.84909090909091,0.23076923076923078,0,0,6.500000000000001,0.3
50263,0,13.0,Female,2.0,4,Married,8,0,0.0,1.0,3.0,157.15,0,1,0,0.07142857142857142,1,11.225,0.0,0,0,2.0,0.25
50264,0,15.0,Female,3.0,5,Married,4,0,1.0,1.0,2.0,125.76,0,1,0,0.0625,1,7.86,0.5,0,0,2.1,0.25
50265,0,10.0,Male,2.0,4,Single,3,1,0.0,1.0,1.0,141.97,1,2,0,0.09090909090909091,1,12.906363636363636,0.0,0,1,1.5000000000000002,0.45
50266,0,16.0,Male,2.0,4,Married,2,0,0.0,2.0,9.0,243.36,1,1,0,0.11764705882352941,1,14.31529411764706,0.0,0,0,1.8,0.25
50267,0,13.0,Female,3.0,3,Divorced,7,0,1.0,1.0,0.0,134.48,0,0,0,0.07142857142857142,1,9.605714285714285,0.5,0,0,2.4000000000000004,0.25
50268,0,27.0,Male,2.0,5,Divorced,5,0,1.0,1.0,2.0,294.06,1,0,0,0.03571428571428571,1,10.502142857142857,0.5,0,0,1.8000000000000003,0.25
50269,0,7.0,Female,3.0,3,Divorced,10,0,1.0,1.0,2.0,165.38,0,0,0,0.125,1,20.6725,0.5,0,0,2.7,0.25
50270,0,4.0,Female,2.0,5,Divorced,2,0,3.0,3.0,12.0,143.06,0,0,1,0.6,0,28.612000000000002,0.75,0,0,2.5,0.3
50271,0,9.0,Male,3.0,2,Divorced,8,0,0.0,1.0,2.0,122.58,1,0,0,0.1,1,12.258,0.0,0,1,2.4000000000000004,0.45
50272,0,16.0,Female,3.0,3,Married,5,1,0.0,1.0,2.0,145.22,0,1,0,0.058823529411764705,1,8.542352941176471,0.0,0,1,2.1,0.45
50273,0,0.0,Female,2.0,2,Single,2,1,0.0,1.0,3.0,144.87,0,2,0,1.0,1,144.87,0.0,0,1,1.4000000000000001,0.45
50274,0,10.0,Female,3.0,3,Divorced,4,1,3.0,10.0,7.0,144.49,0,0,0,0.9090909090909091,0,13.135454545454547,0.2727272727272727,0,1,5.9,0.2
50275,0,9.0,Male,3.0,5,Divorced,2,0,0.0,3.0,2.0,122.18,1,0,0,0.3,0,12.218,0.0,0,0,2.6000000000000005,0.0
50276,0,12.0,Male,2.0,3,Married,2,1,0.0,1.0,6.0,291.97,1,1,0,0.07692307692307693,1,22.45923076923077,0.0,0,1,1.4000000000000001,0.45
50277,0,29.0,Female,2.0,5,Divorced,10,0,2.0,2.0,7.0,232.12,0,0,0,0.06666666666666667,1,7.737333333333334,0.6666666666666666,0,0,2.8000000000000003,0.25
50278,0,3.0,Female,2.0,3,Single,1,0,3.0,4.0,4.0,165.77,0,2,0,1.0,0,41.4425,0.6,0,0,2.8000000000000007,0.0
50279,0,14.0,Male,2.0,5,Divorced,2,0,1.0,1.0,7.0,183.92,1,0,0,0.06666666666666667,1,12.261333333333333,0.5,0,0,1.5000000000000002,0.25
50280,0,1.0,Male,3.0,5,Married,2,0,0.0,1.0,8.0,145.58,1,1,0,0.5,1,72.79,0.0,0,0,1.8,0.25
50281,1,0.0,Male,3.0,5,Divorced,6,0,1.0,1.0,2.0,140.31,1,0,0,1.0,1,140.31,0.5,0,0,2.3000000000000003,0.25
50282,0,25.0,Male,2.0,3,Divorced,3,1,0.0,1.0,4.0,179.69,1,0,0,0.038461538461538464,1,6.911153846153846,0.0,0,1,1.5000000000000002,0.45
50283,0,18.0,Male,3.0,2,Divorced,4,0,1.0,1.0,2.0,126.54,1,0,0,0.05263157894736842,1,6.66,0.5,0,1,2.1,0.45
50284,0,25.0,Female,1.0,2,Divorced,3,0,1.0,1.0,4.0,265.55,0,0,0,0.038461538461538464,1,10.213461538461539,0.5,1,1,1.2000000000000002,0.7
50285,0,15.0,Female,3.0,3,Married,3,0,1.0,1.0,2.0,145.56,0,1,0,0.0625,1,9.0975,0.5,0,0,2.0,0.25
50286,0,3.0,Female,2.0,2,Single,3,0,0.0,1.0,2.0,160.91,0,2,0,0.25,1,40.2275,0.0,0,1,1.5000000000000002,0.45
50287,0,30.0,Female,2.0,5,Divorced,6,0,0.0,11.0,10.0,295.66,0,0,0,0.3548387096774194,0,9.537419354838711,0.0,0,0,5.800000000000001,0.0
50288,0,19.0,Female,2.0,3,Married,3,0,0.0,1.0,8.0,148.1,0,1,0,0.05,1,7.404999999999999,0.0,0,0,1.5000000000000002,0.25
50289,0,15.0,Female,2.0,2,Divorced,1,0,0.0,1.0,4.0,145.23,0,0,0,0.0625,1,9.076875,0.0,0,1,1.3000000000000003,0.45
50290,1,0.0,Female,3.0,4,Single,2,1,1.0,1.0,4.0,132.02,0,2,0,1.0,1,132.02,0.5,0,1,1.9000000000000001,0.45
50291,1,0.0,Female,2.0,3,Married,1,0,1.0,1.0,0.0,123.51,0,1,0,1.0,1,123.51,0.5,0,0,1.4000000000000004,0.25
50292,0,9.0,Male,2.0,2,Divorced,2,1,1.0,1.0,0.0,117.02,1,0,0,0.1,1,11.702,0.5,0,1,1.5000000000000002,0.45
50293,0,13.0,Female,3.0,3,Divorced,1,0,1.0,1.0,12.0,280.41,0,0,1,0.07142857142857142,1,20.029285714285717,0.5,0,0,1.8000000000000003,0.55
50294,0,0.0,Female,3.0,2,Married,2,0,1.0,1.0,2.0,128.86,0,1,0,1.0,1,128.86,0.5,0,1,1.9000000000000001,0.45
50295,0,9.0,Male,2.0,2,Divorced,5,0,0.0,1.0,4.0,120.97,1,0,0,0.1,1,12.097,0.0,0,1,1.7000000000000002,0.45
50296,0,2.0,Male,3.0,3,Divorced,2,0,1.0,1.0,3.0,219.35,1,0,0,0.3333333333333333,1,73.11666666666666,0.5,0,0,1.9000000000000001,0.25
50297,1,0.0,Female,3.0,4,Divorced,6,0,0.0,1.0,1.0,125.46,0,0,0,1.0,1,125.46,0.0,0,0,2.2,0.25
50298,1,0.0,Male,2.0,2,Single,2,0,1.0,1.0,0.0,125.64,1,2,0,1.0,1,125.64,0.5,0,1,1.5000000000000002,0.45
50299,0,3.0,Female,3.0,5,Divorced,1,0,2.0,7.0,8.0,184.12,0,0,0,1.75,0,46.03,0.25,0,0,4.3,0.0
50300,0,30.0,Male,2.0,2,Married,4,0,0.0,2.0,0.0,241.18,1,1,0,0.06451612903225806,1,7.78,0.0,0,1,2.0,0.45
50301,0,23.0,Male,2.0,3,Divorced,1,0,1.0,15.0,7.0,270.46,1,0,0,0.625,0,11.269166666666665,0.0625,0,0,6.999999999999999,0.0
50302,0,3.0,Female,2.0,2,Single,1,0,5.0,6.0,7.0,125.64,0,2,0,1.5,0,31.41,0.7142857142857143,0,1,3.8000000000000003,0.2
50303,0,30.0,Female,3.0,5,Divorced,5,0,13.0,13.0,11.0,202.66,0,0,1,0.41935483870967744,0,6.537419354838709,0.9285714285714286,0,0,8.200000000000001,0.3
50304,0,20.0,Female,3.0,2,Married,6,0,0.0,1.0,4.0,150.7,0,1,0,0.047619047619047616,1,7.176190476190476,0.0,0,1,2.2,0.45
50305,0,19.0,Male,2.0,3,Divorced,7,0,1.0,1.0,1.0,278.61,1,0,0,0.05,1,13.9305,0.5,0,0,2.0000000000000004,0.25
50306,0,8.0,Male,2.0,3,Single,1,0,2.0,4.0,3.0,142.3,1,2,0,0.4444444444444444,0,15.811111111111112,0.4,0,0,2.7000000000000006,0.0
50307,0,27.0,Female,2.0,3,Single,8,0,1.0,1.0,0.0,137.8,0,2,0,0.03571428571428571,1,4.921428571428572,0.5,0,0,2.1,0.25
50308,0,7.0,Male,3.0,3,Married,4,0,5.0,5.0,7.0,127.68,1,1,0,0.625,0,15.96,0.8333333333333334,0,0,4.1,0.0
50309,0,19.0,Female,3.0,2,Divorced,3,1,1.0,1.0,2.0,190.71,0,0,0,0.05,1,9.5355,0.5,0,1,2.0,0.45
50310,0,4.0,Male,2.0,4,Married,2,0,1.0,1.0,8.0,206.48,1,1,0,0.2,1,41.296,0.5,0,0,1.5000000000000002,0.25
50311,1,0.0,Male,2.0,3,Divorced,8,1,0.0,2.0,7.0,236.1,1,0,0,2.0,1,236.1,0.0,0,1,2.4000000000000004,0.45
50312,1,0.0,Male,2.0,2,Married,8,0,0.0,1.0,3.0,134.08,1,1,0,1.0,1,134.08,0.0,0,1,2.0,0.45
50313,0,3.0,Male,3.0,4,Single,1,0,1.0,1.0,2.0,129.83,1,2,0,0.25,1,32.4575,0.5,0,0,1.8000000000000003,0.25
50314,0,8.0,Male,3.0,3,Divorced,5,1,0.0,1.0,0.0,176.32,1,0,0,0.1111111111111111,1,19.59111111111111,0.0,0,1,2.1,0.45
50315,1,0.0,Male,3.0,3,Divorced,4,0,1.0,1.0,0.0,198.24,1,0,0,1.0,1,198.24,0.5,0,0,2.1,0.25
50316,1,0.0,Female,2.0,5,Married,10,1,1.0,1.0,2.0,199.5,0,1,0,1.0,1,199.5,0.5,0,1,2.3000000000000003,0.45
50317,0,9.0,Male,3.0,3,Divorced,5,0,2.0,2.0,0.0,120.93,1,0,0,0.2,1,12.093,0.6666666666666666,0,0,2.7,0.25
50318,0,9.0,Male,2.0,2,Single,2,0,1.0,9.0,7.0,199.8,1,2,0,0.9,0,19.98,0.1,0,1,4.7,0.2
50319,1,0.0,Male,2.0,3,Single,6,0,1.0,1.0,2.0,138.94,1,2,0,1.0,1,138.94,0.5,0,0,1.9000000000000004,0.25
50320,0,21.0,Female,2.0,2,Divorced,3,0,4.0,6.0,7.0,140.51,0,0,0,0.2727272727272727,0,6.386818181818182,0.5714285714285714,0,1,3.9,0.2
50321,0,28.0,Female,2.0,4,Single,4,0,1.0,7.0,7.0,268.35,0,2,0,0.2413793103448276,0,9.25344827586207,0.125,0,0,4.1000000000000005,0.0
50322,0,14.0,Male,2.0,2,Single,8,0,0.0,1.0,10.0,162.3,1,2,0,0.06666666666666667,1,10.82,0.0,0,1,2.0,0.45
50323,0,8.0,Male,2.0,3,Divorced,10,0,3.0,6.0,9.0,147.17,1,0,0,0.6666666666666666,0,16.35222222222222,0.42857142857142855,0,0,4.5,0.0
50324,0,13.0,Female,3.0,3,Single,8,0,4.0,2.0,13.0,232.37,0,2,1,0.14285714285714285,1,16.597857142857144,1.3333333333333333,0,0,3.1999999999999997,0.55
50325,0,12.0,Female,2.0,3,Divorced,2,0,0.0,1.0,7.0,137.55,0,0,0,0.07692307692307693,1,10.580769230769231,0.0,0,0,1.4000000000000001,0.25
50326,0,4.0,Male,3.0,2,Single,5,1,1.0,1.0,5.0,165.82,1,2,0,0.2,1,33.164,0.5,0,1,2.2,0.45
50327,0,15.0,Male,2.0,5,Divorced,2,1,4.0,5.0,8.0,174.06,1,0,0,0.3125,0,10.87875,0.6666666666666666,0,1,3.4,0.2
50328,0,18.0,Male,3.0,4,Divorced,1,0,3.0,3.0,7.0,148.05,1,0,0,0.15789473684210525,0,7.792105263157896,0.75,0,0,2.8000000000000007,0.0
50329,1,0.0,Female,3.0,3,Married,1,1,0.0,1.0,0.0,127.41,0,1,0,1.0,1,127.41,0.0,0,1,1.7000000000000002,0.45
50330,0,2.0,Male,2.0,2,Married,5,0,0.0,1.0,2.0,142.62,1,1,0,0.3333333333333333,1,47.54,0.0,0,1,1.7000000000000002,0.45
50331,0,6.0,Female,3.0,3,Married,5,0,1.0,1.0,5.0,261.84,0,1,0,0.14285714285714285,1,37.40571428571428,0.5,0,0,2.2,0.25
50332,0,0.0,Male,2.0,2,Married,10,0,1.0,1.0,3.0,215.57,1,1,0,1.0,1,215.57,0.5,0,1,2.3000000000000003,0.45
50333,1,9.0,Male,3.0,4,Single,2,1,1.0,1.0,0.0,118.78,1,2,0,0.1,1,11.878,0.5,0,1,1.9000000000000001,0.45
50334,0,13.0,Male,2.0,5,Married,4,0,1.0,1.0,3.0,209.32,1,1,0,0.07142857142857142,1,14.95142857142857,0.5,0,0,1.7000000000000002,0.25
50335,0,14.0,Female,3.0,3,Single,3,1,0.0,1.0,7.0,168.11,0,2,0,0.06666666666666667,1,11.207333333333334,0.0,0,1,1.9000000000000001,0.45
